,Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOIX,TOI/GP,TOI/GP.1,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF.1,iFF,iSF,iSF.1,iSF.2,ixG,iSCF,iRB,iRS,iDS,sDist,sDist.1,Pass,iHF,iHF.1,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA.1,iTKA.1,iBLK.1,BLK%,iFOW,iFOL,iFOW.1,iFOL.1,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
368,2700000,83-10-09,Toronto,ON,CAN,CAN,71,195,2002.0,2.0,43.0,L,Daley,Trevor,D,PIT,56,5,14,6,8,19,7,3.1,37,1577,68471,1138.7,20.38,20.37,34.3,32.2,9.8,0.915,1013.0,3.11,3.11,50.0,0,0.0,156.0,156,117.0,84.0,84,84,5.9,14.0,3.0,5.0,8.0,42.6,38.5,83.6,29,29.0,44.0,-15.0,33,18,20,83,18.0,20.0,83.0,6.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,1,7,24,6,0,35,10,1,0,32,17,10,17.0,8.0,-7,0.6,16,1,0,0,0,1020.0,1258.0,790.0,914.0,599.0,693.0,55.8,61.4,184.0,201.0,59.0,59.0,52.0,63.0,36.0,46.0,88,109,551.0,628.0,441.0,469.0,138.0,124.0,63.0,61.0,1.2,2.0,3.2,2176.72,150,3.1,120.0,16.2,0.29
369,575000,92-01-13,Ann Arbor,MI,USA,USA,76,204,2010.0,1.0,18.0,R,Watson,Austin,LW,NSH,77,5,12,9,3,17,14,-1.6,99,1380,57408,952.4,12.42,12.4,22.3,56.7,8.5,0.925,1010.0,1.89,2.27,45.5,-6,-0.38,154.0,154,115.0,90.0,90,90,8.2,25.0,9.0,10.0,19.0,32.0,28.7,183.2,143,143.0,100.0,43.0,25,14,24,66,14.0,24.0,66.0,6.7,17,25,17.0,25.0,40.5,4.3,4,11,10,6,3,8,11,9,2,7,8,14,0,2,0,0,0,0,1,0,0,0,1,0,3,0,0,1,24,9,0,11,6,5,1,58,30,14,29.0,15.0,-16,-13.1,17,13,0,0,0,650.0,989.0,485.0,699.0,353.0,483.0,28.1,43.3,81.0,135.0,30.0,36.0,27.0,27.0,40.0,35.0,67,62,491.0,485.0,464.0,380.0,101.0,89.0,68.0,57.0,-0.2,1.6,1.4,3308.85,321,9.8,103.3,13.9,0.18
370,4750000,86-09-07,Judique,NS,CAN,CAN,73,204,2006.0,6.0,160.0,L,MacDonald,Andrew,D,PHI,73,2,16,12,4,18,-5,0.7,26,1947,88074,1460.4,20.1,20.07,35.7,47.4,6.5,0.9079999999999999,973.0,1.56,2.88,35.2,-32,-1.31,159.0,159,95.0,65.0,65,65,3.1,6.0,4.0,6.0,10.0,50.2,45.8,315.4,39,39.0,126.0,-87.0,30,50,8,151,50.0,8.0,151.0,9.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,28,2,0,32,6,1,0,24,12,10,13.0,8.0,-2,2.0,12,0,0,0,0,1133.0,1545.0,809.0,1072.0,583.0,759.0,45.7,66.9,158.0,218.0,38.0,70.0,39.0,65.0,64.0,66.0,103,131,717.0,722.0,490.0,611.0,206.0,126.0,78.0,83.0,0.4,3.3,3.7,2632.47,216,3.9,110.0,17.9,0.24
371,575000,90-07-15,Island Park,NY,USA,USA,73,210,2010.0,6.0,168.0,L,Bitetto,Anthony,D,NSH,29,0,7,3,4,7,-1,-4.4,25,513,20538,342.0,11.8,11.8,23.5,46.7,9.4,0.915,1010.0,2.63,2.98,46.9,-2,-0.35,45.0,45,29.0,17.0,17,17,0.8,0.0,0.0,1.0,1.0,47.2,43.5,59.7,43,43.0,44.0,-1.0,12,8,1,24,8.0,1.0,24.0,6.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,3,1,0,0,12,11,1,11.0,2.0,-10,-4.3,10,1,0,0,0,289.0,362.0,215.0,276.0,159.0,201.0,12.3,17.7,28.0,48.0,15.0,17.0,10.0,14.0,12.0,21.0,22,35,148.0,149.0,184.0,193.0,51.0,40.0,37.0,26.0,0.4,0.6,0.9,1112.5,93,4.4,114.2,1.8,0.06
372,575000,86-03-12,Detroit,MI,USA,USA,71,191,2004.0,4.0,119.0,L,Porter,Kevin,C,PIT,2,0,0,0,0,0,-1,-0.6,0,37,1350,22.5,11.25,11.25,20.7,0.0,0.0,0.818,818.0,0.0,5.33,0.0,-2,-5.33,2.0,2,1.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,18.1,0.0,5,5.0,1.0,4.0,1,0,2,1,0.0,2.0,1.0,4.8,7,12,7.0,12.0,36.8,90.5,5,4,1,5,1,3,1,1,3,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,16.0,21.0,10.0,17.0,6.0,11.0,0.4,1.5,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,8.0,13.0,18.0,10.0,2.0,5.0,1.0,0.0,-0.1,0.0,-0.1,86.38,6,0.0,98.6,-0.2,-0.08
373,832500,95-04-26,St-Lin,QC,CAN,CAN,77,235,2013.0,1.0,21.0,L,Gauthier,Frederik,C,TOR,21,2,1,0,1,3,2,-1.0,23,349,12213,203.6,9.7,9.7,17.8,42.9,10.0,0.915,1015.0,2.06,2.65,43.8,-2,-0.59,25.0,25,20.0,15.0,15,15,1.5,7.0,1.0,2.0,3.0,25.5,20.5,0.0,17,17.0,24.0,-7.0,5,3,5,17,3.0,5.0,17.0,8.2,120,115,120.0,115.0,51.1,99.2,76,60,27,42,17,13,57,45,26,28,65,78,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,3,1,0,2,2,0,7,6,1,4.0,1.0,-5,-2.0,4,1,0,0,1,144.0,208.0,104.0,151.0,70.0,106.0,5.5,8.9,15.0,22.0,7.0,9.0,1.0,3.0,5.0,10.0,6,13,121.0,116.0,138.0,122.0,31.0,26.0,18.0,8.0,0.0,0.3,0.3,937.39,58,5.5,103.7,2.9,0.14
374,6000000,92-01-31,Brampton,ON,CAN,CAN,73,200,2010.0,1.0,2.0,R,Seguin,Tyler,C/RW,DAL,82,26,46,27,19,72,-15,-5.7,22,1990,90826,1511.2,18.47,18.45,32.2,73.5,10.7,0.888,995.0,3.89,2.86,57.6,26,1.03,509.0,508,404.0,303.0,301,302,26.5,85.0,19.0,17.0,36.0,34.4,30.5,404.7,60,60.0,33.0,27.0,101,39,37,26,39.0,37.0,26.0,2.1,401,385,401.0,385.0,51.0,47.5,128,128,142,137,131,120,118,106,140,131,258,230,1,2,4,1,0,0,1,1,5,4,1,1,12,1,8,15,77,15,2,85,39,9,3,148,11,14,14.0,12.0,3,-1.9,11,0,0,0,0,1780.0,1263.0,1329.0,930.0,917.0,641.0,91.3,64.5,308.0,220.0,98.0,72.0,68.0,65.0,61.0,80.0,129,145,860.0,793.0,421.0,404.0,270.0,162.0,91.0,94.0,6.6,0.9,7.5,3185.47,108,8.8,120.8,75.1,0.92
375,2825000,93-09-27,Regina,SK,CAN,CAN,73,211,2012.0,1.0,2.0,L,Murray,Ryan,D,CBJ,60,2,9,5,4,11,3,-3.9,24,1463,65999,1097.6,18.33,18.32,32.7,26.2,9.0,0.919,1009.0,2.3,2.62,46.7,-6,-0.33,110.0,110,71.0,52.0,52,52,2.6,6.0,2.0,1.0,3.0,44.4,40.9,85.8,23,23.0,46.0,-23.0,19,18,8,96,18.0,8.0,96.0,8.5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,18,2,0,15,14,2,0,19,12,0,12.0,0.0,-12,-4.1,12,0,0,0,0,839.0,1124.0,626.0,843.0,469.0,593.0,41.5,57.7,140.0,202.0,42.0,48.0,30.0,45.0,34.0,46.0,64,91,478.0,556.0,331.0,298.0,120.0,92.0,58.0,61.0,0.1,2.4,2.4,2257.93,143,2.6,107.3,7.7,0.13
376,3600000,90-01-30,Ozieri,,ITA,CHE,74,209,2008.0,1.0,19.0,L,Sbisa,Luca,D,VAN,82,2,11,4,7,13,-1,-10.4,40,2011,93364,1550.3,18.97,18.95,33.7,28.3,7.8,0.922,1000.0,1.78,2.63,40.4,-22,-0.85,197.0,197,105.0,75.0,75,75,3.4,5.0,6.0,6.0,12.0,47.9,43.2,76.1,130,130.0,161.0,-31.0,30,50,19,122,50.0,19.0,122.0,7.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,25,2,0,14,7,0,0,52,17,9,17.0,9.0,-8,0.8,15,2,0,0,0,1105.0,1559.0,796.0,1204.0,590.0,872.0,45.6,74.7,144.0,248.0,46.0,68.0,29.0,34.0,54.0,54.0,83,88,737.0,744.0,496.0,575.0,184.0,175.0,75.0,81.0,-0.3,4.0,3.7,3046.77,294,9.9,103.1,8.3,0.1
377,600000,91-06-08,Keswick,ON,CAN,CAN,72,193,,,,L,Hanley,Joel,D,MTL,7,0,0,0,0,0,-3,-0.2,4,105,4266,70.9,10.15,10.15,21.8,0.0,3.4,0.852,886.0,0.85,3.38,20.0,-3,-2.54,5.0,5,5.0,5.0,5,5,0.1,0.0,0.0,1.0,1.0,59.6,59.4,0.0,8,8.0,16.0,-8.0,0,3,1,4,3.0,1.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,2.0,1.0,0,-0.7,1,0,0,0,0,56.0,57.0,38.0,38.0,29.0,27.0,2.5,2.5,9.0,8.0,1.0,4.0,2.0,2.0,8.0,4.0,10,6,29.0,28.0,25.0,66.0,20.0,7.0,6.0,9.0,-0.1,-0.1,-0.2,254.87,16,9.0,95.6,-0.1,-0.01
378,600000,78-09-03,Vlasim,,CZE,CZE,73,210,1996.0,4.0,105.0,R,Rozsival,Michal,D,CHI,22,1,2,2,0,3,-3,-2.1,14,464,20454,340.1,15.5,15.49,28.0,37.5,4.8,0.93,978.0,1.41,2.29,38.1,-5,-0.88,26.0,26,22.0,16.0,16,16,0.8,1.0,1.0,1.0,2.0,50.4,43.8,72.6,47,47.0,49.0,-2.0,6,10,5,25,10.0,5.0,25.0,7.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,8,0,0,0,7,7,0,7.0,0.0,-7,-4.4,7,0,0,0,0,301.0,318.0,226.0,244.0,167.0,185.0,11.7,15.3,39.0,53.0,8.0,13.0,2.0,14.0,16.0,15.0,18,29,116.0,133.0,112.0,186.0,47.0,43.0,15.0,16.0,0.0,0.4,0.4,874.35,86,7.4,109.2,3.7,0.17
379,7000000,84-01-19,Edmonton,AB,CAN,CAN,74,227,2002.0,2.0,61.0,R,Boychuk,Johnny,D,NYI,66,6,17,10,7,23,11,0.4,19,1576,82095,1361.8,20.73,20.7,34.8,39.0,8.4,0.922,1006.0,2.6,2.42,51.8,4,0.18,339.0,339,235.0,155.0,155,155,7.0,6.0,5.0,13.0,18.0,55.5,52.2,222.4,160,160.0,109.0,51.0,80,45,13,133,45.0,13.0,133.0,9.7,1,0,1.0,0.0,100.0,0.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,5,0,0,0,1,0,1,8,71,2,0,94,20,0,0,39,8,6,8.0,6.0,-2,3.8,7,1,0,0,0,1320.0,1374.0,990.0,1009.0,699.0,704.0,61.6,65.8,207.0,230.0,59.0,55.0,43.0,30.0,82.0,67.0,125,97,645.0,704.0,563.0,447.0,207.0,149.0,61.0,66.0,1.6,3.2,4.8,2547.54,313,24.7,118.7,32.0,0.49
380,874125,93-04-04,Hamilton,ON,CAN,CAN,75,205,,,,L,Gaudet,Tyler,C,ARI,4,0,1,1,0,1,0,-0.8,0,71,3117,51.9,12.98,12.98,24.1,100.0,10.0,0.935,1035.0,1.16,2.31,33.3,-1,-1.16,9.0,9,6.0,3.0,3,3,0.4,1.0,1.0,0.0,1.0,59.0,26.4,19.0,3,3.0,1.0,2.0,3,0,0,1,0.0,0.0,1.0,1.5,14,21,14.0,21.0,40.0,81.4,5,15,7,3,2,3,2,7,10,10,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0.0,0.0,0,0.0,0,0,0,0,0,22.0,68.0,15.0,52.0,10.0,31.0,0.7,3.2,2.0,13.0,1.0,2.0,1.0,2.0,0.0,2.0,1,4,17.0,26.0,27.0,18.0,4.0,6.0,2.0,4.0,0.0,0.1,0.0,163.61,4,0.0,104.1,-0.5,-0.14
381,1000000,89-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009.0,7.0,186.0,L,Nolan,Jordan,C/LW/RW,L.A,46,4,4,2,2,8,-3,-1.0,44,685,29962,498.2,10.85,10.85,21.1,72.7,5.4,0.929,983.0,1.32,1.69,44.0,-3,-0.36,89.0,89,68.0,39.0,39,39,3.6,11.0,2.0,4.0,6.0,35.2,29.2,43.2,62,62.0,47.0,15.0,29,10,5,7,10.0,5.0,7.0,1.8,2,4,2.0,4.0,33.3,1.5,0,1,0,0,2,3,1,0,1,2,2,3,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,3,24,5,0,4,10,1,0,19,16,7,16.0,7.0,-9,-7.9,12,4,0,0,0,451.0,396.0,324.0,304.0,205.0,197.0,17.3,17.7,57.0,53.0,11.0,14.0,17.0,12.0,36.0,27.0,53,39,182.0,216.0,270.0,273.0,80.0,32.0,42.0,25.0,-0.1,0.6,0.5,1861.15,117,5.6,102.0,8.2,0.18
382,925000,96-10-28,North Chelmsford,MA,USA,USA,74,196,2015.0,1.0,2.0,R,Eichel,Jack,C,BUF,61,24,33,19,14,57,-13,-5.5,22,1343,72908,1213.8,19.92,19.91,34.0,78.1,9.7,0.915,1013.0,3.61,2.62,57.9,20,0.99,429.0,429,334.0,250.0,249,249,19.5,50.0,13.0,18.0,31.0,34.9,30.5,290.9,26,26.0,58.0,-32.0,84,46,38,35,46.0,38.0,35.0,3.2,310,486,310.0,486.0,38.9,66.6,101,156,109,178,100,152,86,155,114,156,208,317,1,3,4,2,0,0,2,0,4,2,1,0,15,1,4,12,67,29,0,25,40,3,4,148,11,26,11.0,22.0,15,11.1,11,0,0,0,0,1309.0,1105.0,1023.0,831.0,751.0,626.0,67.0,50.0,221.0,157.0,73.0,53.0,49.0,43.0,50.0,60.0,99,103,541.0,654.0,390.0,306.0,177.0,115.0,65.0,72.0,5.6,1.0,6.6,2359.66,83,5.8,119.3,53.0,0.87
383,1100000,89-07-12,Ottawa,ON,CAN,CAN,73,216,2008.0,5.0,139.0,L,Borowiecki,Mark,D,OTT,70,1,2,2,0,3,-3,3.0,154,1559,58845,980.7,14.02,14.01,25.7,12.5,5.4,0.9209999999999999,975.0,1.47,2.32,38.7,-14,-0.86,115.0,115,74.0,50.0,50,50,1.9,3.0,4.0,11.0,15.0,48.0,49.5,75.2,364,364.0,137.0,227.0,24,18,6,90,18.0,6.0,90.0,9.4,1,0,1.0,0.0,100.0,0.1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,0,0,16,6,0,0,28,48,20,44.0,16.0,-28,-19.4,32,14,0,2,0,848.0,960.0,604.0,680.0,443.0,479.0,34.6,37.4,116.0,109.0,24.0,38.0,38.0,39.0,54.0,42.0,92,81,446.0,460.0,703.0,443.0,147.0,109.0,91.0,63.0,-0.8,2.0,1.3,2828.65,622,11.6,110.6,2.9,0.04
384,925000,97-03-07,Mississauga,ON,CAN,CAN,75,185,2015.0,1.0,3.0,L,Strome,Dylan,C,ARI,7,0,1,1,0,1,-5,-2.6,0,130,5747,95.6,13.68,13.68,24.9,50.0,3.7,0.8909999999999999,928.0,1.25,4.39,22.2,-5,-3.14,16.0,16,12.0,6.0,6,6,0.7,2.0,0.0,2.0,2.0,30.5,33.2,38.3,3,3.0,2.0,1.0,6,0,3,2,0.0,3.0,2.0,2.0,31,46,31.0,46.0,40.3,95.1,6,5,15,15,10,26,3,7,12,23,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,5,0,1,1.0,1.0,1,1.2,0,0,0,0,0,93.0,102.0,72.0,85.0,54.0,64.0,4.0,5.4,12.0,21.0,2.0,7.0,5.0,7.0,4.0,3.0,9,10,33.0,48.0,40.0,30.0,12.0,8.0,10.0,6.0,-0.2,-0.1,-0.3,288.33,5,0.0,122.4,-0.3,-0.04
385,600000,85-07-15,Prince Albert,SK,CAN,CAN,75,220,2004.0,9.0,279.0,R,Cracknell,Adam,RW/C,DAL,69,10,6,3,3,16,9,0.3,12,1091,43305,722.0,10.47,10.46,19.8,57.1,8.0,0.9279999999999999,1008.0,2.33,1.99,53.8,4,0.33,170.0,170,127.0,87.0,87,87,8.2,28.0,6.0,6.0,12.0,29.8,26.7,77.3,91,91.0,52.0,39.0,40,16,19,37,16.0,19.0,37.0,5.3,135,160,135.0,160.0,45.8,47.8,39,59,58,46,38,55,34,37,48,70,88,99,0,2,2,0,0,0,2,0,1,0,1,0,6,1,6,4,29,16,1,6,16,3,0,45,5,16,6.0,11.0,11,4.0,5,0,0,0,0,698.0,701.0,514.0,493.0,352.0,334.0,29.8,29.7,92.0,104.0,28.0,24.0,23.0,21.0,36.0,29.0,59,50,297.0,320.0,319.0,254.0,106.0,69.0,42.0,56.0,0.9,1.1,1.9,2917.09,140,22.0,116.3,22.3,0.32
386,4000000,89-02-21,Woodstock,ON,CAN,CAN,75,216,2007.0,5.0,141.0,L,Muzzin,Jake,D,L.A,82,9,19,9,10,28,-21,4.8,46,2472,109688,1820.6,22.3,22.27,37.1,39.4,7.3,0.8909999999999999,964.0,2.34,2.7,46.4,-11,-0.36,388.0,386,259.0,184.0,184,184,8.5,11.0,9.0,18.0,27.0,51.8,48.0,196.5,162,162.0,167.0,-5.0,75,70,15,122,70.0,15.0,122.0,8.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,5,0,0,0,3,1,2,5,67,1,1,75,20,0,0,87,22,15,22.0,13.0,-7,-0.4,22,0,0,0,0,1934.0,1507.0,1427.0,1115.0,968.0,752.0,89.2,71.4,308.0,235.0,71.0,82.0,85.0,50.0,95.0,93.0,180,143,953.0,890.0,792.0,742.0,273.0,115.0,90.0,89.0,1.8,3.6,5.4,3084.88,330,8.0,113.4,49.0,0.6
387,1800000,85-03-06,Toronto,ON,CAN,CAN,74,206,2004.0,9.0,265.0,L,Winnik,Daniel,LW/C,WSH,72,12,13,10,3,25,15,-0.8,49,1284,55793,927.6,12.92,12.9,23.3,78.1,8.8,0.9229999999999999,1011.0,2.07,2.13,49.2,-1,-0.06,133.0,133,115.0,82.0,82,82,8.3,28.0,8.0,4.0,12.0,35.7,28.2,183.2,25,25.0,84.0,-59.0,33,30,30,34,30.0,30.0,34.0,3.9,9,12,9.0,12.0,42.9,2.3,0,3,2,2,7,7,2,4,2,6,7,5,0,4,3,1,0,0,2,1,0,1,1,0,7,0,2,3,28,10,2,5,7,6,0,52,16,17,15.0,17.0,1,2.7,12,3,0,1,0,665.0,863.0,499.0,632.0,365.0,431.0,29.5,44.5,97.0,159.0,32.0,33.0,28.0,34.0,32.0,48.0,60,82,508.0,406.0,398.0,401.0,146.0,113.0,65.0,67.0,1.4,1.5,3.0,3060.9,111,4.6,98.8,27.6,0.38
388,650000,93-10-05,Pelhrimov,,CZE,CZE,73,194,2012.0,2.0,49.0,R,Frk,Martin,RW,CAR,2,0,0,0,0,0,-3,-0.2,0,26,1000,16.6,8.33,8.33,18.3,0.0,0.0,0.7,700.0,0.0,10.82,0.0,-3,-10.82,3.0,3,2.0,1.0,1,1,0.1,0.0,0.0,0.0,0.0,40.0,49.7,0.0,3,3.0,2.0,1.0,1,1,0,1,1.0,0.0,1.0,7.7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0,0.0,1,-1.0,0,0,0,0,0,11.0,13.0,6.0,12.0,4.0,10.0,0.2,0.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1,1,4.0,6.0,10.0,4.0,1.0,2.0,1.0,1.0,0.0,-0.1,-0.2,74.31,4,0.0,86.5,-0.6,-0.29
389,4100000,87-06-06,Eksjo,,SWE,SWE,75,197,2005.0,4.0,108.0,L,Hjalmarsson,Niklas,D,CHI,73,5,13,7,6,18,12,-2.6,20,2061,94148,1560.4,21.5,21.46,37.2,30.5,9.2,0.9129999999999999,1005.0,2.27,2.88,44.0,-16,-0.62,135.0,135,78.0,61.0,61,61,2.7,7.0,2.0,3.0,5.0,49.0,46.8,138.7,23,23.0,148.0,-125.0,17,70,23,181,70.0,23.0,181.0,11.7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,2,13,1,0,35,6,1,0,18,10,9,10.0,8.0,-1,5.7,10,0,0,0,0,1193.0,1551.0,861.0,1131.0,639.0,858.0,52.0,78.5,177.0,280.0,59.0,75.0,30.0,54.0,57.0,80.0,87,134,782.0,829.0,325.0,624.0,255.0,209.0,62.0,75.0,0.6,3.8,4.4,2631.61,224,4.6,105.5,24.9,0.34
390,742500,94-01-23,Syracuse,NY,USA,USA,75,219,2012.0,2.0,59.0,L,Nieves,Cristoval,C/LW,NYR,1,0,0,0,0,0,-1,-1.0,0,17,704,11.7,11.73,11.73,23.4,0.0,25.0,0.889,1139.0,5.12,5.12,50.0,0,0.0,1.0,1,1.0,0.0,0,0,0.1,1.0,0.0,1.0,1.0,0.0,34.4,0.0,0,0.0,1.0,-1.0,1,0,0,1,0.0,0.0,1.0,6.3,3,7,3.0,7.0,30.0,76.9,0,1,2,5,1,1,3,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,8.0,16.0,5.0,11.0,4.0,9.0,0.2,0.8,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,2,2,6.0,7.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,38.49,1,0.0,122.8,-0.6,-0.59
391,1500000,91-01-24,Windsor,ON,CAN,CAN,75,207,2009.0,1.0,13.0,R,Kassian,Zack,RW,EDM,79,7,17,8,9,24,4,-1.5,101,1412,58315,971.0,12.3,12.3,22.5,64.9,8.7,0.919,1006.0,2.29,2.6,46.8,-5,-0.31,164.0,164,138.0,111.0,110,110,10.7,39.0,10.0,10.0,20.0,28.3,25.2,155.2,201,201.0,63.0,138.0,27,39,21,16,39.0,21.0,16.0,1.7,4,7,4.0,7.0,36.4,1.2,1,1,1,2,2,4,2,1,0,2,3,6,0,1,0,0,0,0,3,0,1,1,1,0,1,0,1,1,25,18,1,12,22,10,8,39,32,9,26.0,10.0,-23,-16.1,23,7,1,1,0,753.0,940.0,563.0,686.0,425.0,516.0,33.8,50.3,115.0,169.0,37.0,42.0,27.0,49.0,44.0,53.0,71,102,477.0,453.0,540.0,336.0,191.0,118.0,72.0,51.0,0.8,1.2,2.0,3344.08,325,9.7,104.6,20.4,0.26
392,4250000,78-12-20,Voskresensk,,RUS,RUS,72,200,1998.0,6.0,162.0,L,Markov,Andrei,D,MTL,62,6,30,21,9,36,18,8.1,16,1652,81230,1348.5,21.83,21.81,36.4,55.4,9.1,0.9329999999999999,1024.0,2.89,1.91,60.2,22,0.98,223.0,223,140.0,98.0,98,98,4.0,3.0,7.0,18.0,25.0,52.6,50.1,399.2,39,39.0,67.0,-28.0,42,69,28,73,69.0,28.0,73.0,6.2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,2,0,2,1,39,0,0,38,6,0,0,54,8,9,8.0,9.0,1,6.3,8,0,0,0,0,1365.0,1178.0,1004.0,869.0,715.0,639.0,63.2,54.8,211.0,199.0,65.0,43.0,64.0,38.0,84.0,77.0,148,115,706.0,715.0,458.0,554.0,249.0,149.0,61.0,62.0,3.0,4.5,7.5,2355.96,128,8.4,113.1,45.3,0.73
393,832500,95-04-05,London,ON,CAN,CAN,72,223,2013.0,1.0,9.0,L,Horvat,Bo,C,VAN,81,20,32,22,10,52,-7,-2.3,27,2056,87636,1458.3,18.03,18.02,30.0,76.5,10.1,0.895,996.0,2.8,3.5,44.4,-17,-0.7,286.0,286,236.0,158.0,158,158,20.2,78.0,15.0,18.0,33.0,24.2,23.7,366.0,65,65.0,72.0,-7.0,78,27,37,41,27.0,37.0,41.0,2.9,756,742,756.0,742.0,50.5,96.3,269,286,239,224,248,232,265,274,227,222,445,450,0,4,1,1,0,0,3,2,0,0,2,0,13,0,4,7,67,22,7,3,8,4,4,110,12,17,11.0,13.0,5,3.7,11,1,0,0,0,1262.0,1436.0,939.0,1098.0,676.0,813.0,64.0,75.5,232.0,256.0,68.0,85.0,48.0,47.0,49.0,57.0,97,104,787.0,769.0,383.0,468.0,184.0,157.0,69.0,62.0,4.0,1.7,5.7,3398.59,134,9.3,111.0,46.1,0.57
394,575000,88-09-24,Boston,MA,USA,USA,73,198,2007.0,5.0,135.0,L,Carey,Paul,C,WSH,6,0,0,0,0,0,-2,-1.0,0,82,3773,62.8,10.48,10.48,20.4,0.0,0.0,0.917,917.0,0.0,1.91,0.0,-2,-1.91,16.0,15,10.0,8.0,8,8,0.7,2.0,0.0,1.0,1.0,48.1,31.9,0.0,5,5.0,2.0,3.0,2,4,5,1,4.0,5.0,1.0,1.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,5,0,0,0.0,0.0,0,0.0,0,0,0,0,0,56.0,54.0,41.0,36.0,26.0,24.0,1.8,2.5,4.0,12.0,0.0,2.0,1.0,3.0,4.0,6.0,5,9,15.0,23.0,17.0,27.0,21.0,10.0,2.0,2.0,-0.2,0.0,-0.2,245.7,6,0.0,105.0,0.4,0.06
